"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"935913078763544576","https://twitter.com/AtlantaHabitat/status/935913078763544576","Bring joy to many Atlanta families this holiday season by donating nonperishable food items and new toys! 

We are collecting these items at our ReStore now through Friday, Dec. 15. Details: https://t.co/JVid0AhrL6 #buildthrivegrow @ACFB https://t.co/7r1xwW1gj6","2017-11-29 16:47 +0000","1038.0","16.0","0.015414258188824663","2.0","0.0","0.0","4.0","3.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935723546747330560","https://twitter.com/AtlantaHabitat/status/935723546747330560","We're in the final hour of #GivingTuesday Click to give now!
https://t.co/VOI1tHBlV9
Our homeowners are teachers, service workers &amp; police officers. They work hard to qualify &amp; build their homes &amp; achieve their dreams of homeownership. Give now &amp; your gift will make a difference. https://t.co/8hJNq9q362","2017-11-29 04:14 +0000","585.0","4.0","0.006837606837606838","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935646531184742403","https://twitter.com/AtlantaHabitat/status/935646531184742403","We still have time! Click the link to give.
https://t.co/VOI1tHBlV9
Children of homebuyers are more likely to graduate from college and more likely to own a home within 10 years of being on their own. Your gift on #GivingTuesday helps families and neighborhoods to thrive! https://t.co/sktVwzLCmj","2017-11-28 23:08 +0000","806.0","13.0","0.016129032258064516","1.0","0.0","0.0","0.0","6.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935563855882866691","https://twitter.com/AtlantaHabitat/status/935563855882866691","Click the link to give! https://t.co/JE4CpHJUqv
Your generous gift sponsors new home builds, but also critical repairs for veterans &amp; elderly residents to make their homes safe, dry &amp; accessible. That’s how we build the block! Give &amp; make a difference you can see! #GivingTuesday https://t.co/atsJ3xnMdz","2017-11-28 17:39 +0000","546.0","4.0","0.007326007326007326","0.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935519054869286917","https://twitter.com/AtlantaHabitat/status/935519054869286917","We go beyond the build to offer educational programming, scholarships and entrepreneurship training! We’re making dreams come true, beyond homeownership!
Our power hour starts in 20 minutes! Click the link for more details. #GAGives #GivingTuesday
https://t.co/VOI1tHBlV9 https://t.co/iBKGdN0GPe","2017-11-28 14:41 +0000","625.0","9.0","0.0144","1.0","0.0","1.0","0.0","3.0","0.0","3.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935372726486872065","https://twitter.com/AtlantaHabitat/status/935372726486872065","Want to make the kind of difference that lasts for decades? Few things are as rewarding as helping someone’s dream come true, unless it’s knowing the dream will help families for generations to come. #GiveNow on #GivingTuesday
https://t.co/JE4CpHJUqv https://t.co/JGyYsCAj3e","2017-11-28 05:00 +0000","517.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"933111179928592384","https://twitter.com/AtlantaHabitat/status/933111179928592384","#GivingTuesday is only a week away! This year there are TWO chances to meet our $25,000 goal with GAGives and the Newman's Own Foundation. Click the links below to view our profiles. #AtlantaHabitat
https://t.co/VOI1tHBlV9
https://t.co/JE4CpHJUqv https://t.co/38KxOL0uI2","2017-11-21 23:13 +0000","654.0","11.0","0.016819571865443424","0.0","0.0","0.0","1.0","5.0","0.0","2.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"932700426251665408","https://twitter.com/AtlantaHabitat/status/932700426251665408","Checking the fine print before signing a contract, now that is a savvy homeowner! It’ll save you future headaches and keep you on top of your budget. #MotivationMonday #StayAhead #Homeownership #AtlantaHabitat #BuildThriveGrow https://t.co/XaTn4SRWvt","2017-11-20 20:01 +0000","663.0","1.0","0.0015082956259426848","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"931627833960656897","https://twitter.com/AtlantaHabitat/status/931627833960656897","@BofA_News https://t.co/SpHMjKukHu","2017-11-17 20:59 +0000","120.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"931619267065376771","https://twitter.com/AtlantaHabitat/status/931619267065376771","Today, @ATLHawks cheerleaders joined us as we celebrated the dedication of Morgane M.'s home! Morgane loves being a mother &amp; an active member of her church. For 8 Saturdays, she has worked w/longtime sponsor, @BankofAmerica, to build their new home. Thank you, #BofAVolunteers! https://t.co/dVn3MaXINI","2017-11-17 20:25 +0000","4703.0","99.0","0.021050393365936636","7.0","2.0","21.0","12.0","6.0","0.0","22.0","0.0","0","0","0","0","0","29","29","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
