"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"968877650034024453","https://twitter.com/AtlantaHabitat/status/968877650034024453","Happy Hump Day! Come in to our ReStore and check out some of our cool new arrivals and spin our Wheel of Savings for 20%-50% off one item. (New arrivals excluded). #shopatlanta https://t.co/cBRZqJdenR","2018-02-28 15:56 +0000","539.0","14.0","0.025974025974025976","0.0","0.0","0.0","0.0","3.0","0.0","5.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"968617112217382913","https://twitter.com/AtlantaHabitat/status/968617112217382913","There is only one week remaining to join Team Clark Howard’s 2018 build with Atlanta Habitat! We still need volunteers to join Clark this Thursday, March 1 for the seventh day of construction on three new homes. Please register here: https://t.co/QOGnGoC6B7 #atlantahabitat https://t.co/Jtq259MaF6","2018-02-27 22:41 +0000","820.0","15.0","0.018292682926829267","1.0","0.0","2.0","5.0","0.0","0.0","6.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"968216930631987201","https://twitter.com/AtlantaHabitat/status/968216930631987201","Looking to purchase a new bath vanity? Our ReStore has a beautiful variety starting at $199.95...

https://t.co/hpdEjwyxka https://t.co/gMkCb6kfVU","2018-02-26 20:11 +0000","603.0","14.0","0.02321724709784411","1.0","0.0","1.0","2.0","2.0","0.0","5.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967639901234712577","https://twitter.com/AtlantaHabitat/status/967639901234712577","Thank you to the 500+ generous friends and supporters who joined us tonight for our Signature Gala. What an incredible time together celebrating 35 years! 

Our expanded vision to revitalize more neighborhoods and communities propels us forward into the next 35 years... https://t.co/tSo8oa8Hxk","2018-02-25 05:58 +0000","738.0","42.0","0.056910569105691054","0.0","1.0","5.0","2.0","8.0","0.0","7.0","0.0","0","0","0","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967586508747231233","https://twitter.com/AtlantaHabitat/status/967586508747231233","“My two children are the most important to me. It’s important to me to provide stability and freedom - and a place they can always call home. I grew up in an Atlanta Habitat home, and this program continues to be incredible.” 

- Atlanta Habitat homeowner, Gregg M. https://t.co/jlHcd5ZWj3","2018-02-25 02:26 +0000","478.0","4.0","0.008368200836820083","0.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967584157252628480","https://twitter.com/AtlantaHabitat/status/967584157252628480","“Because of the volunteers and sponsors who helped me build my home, we celebrated Christmas for the first time in my new home! Atlanta Habitat quite literally saved my family. I REALLY love my home.”
 
- new homeowner, Melissa T. and granddaughter, Cali https://t.co/02y7hX7ZNq","2018-02-25 02:16 +0000","523.0","8.0","0.015296367112810707","1.0","0.0","3.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967579795897901056","https://twitter.com/AtlantaHabitat/status/967579795897901056","“Since joining the team in 2015, I’m most proud of Atlanta Habitat’s focus on neighborhood revitalization. Our build the block strategy is very simple, it just means what can we do to make this block better?” 
- President and CEO, @LYGordon 

#atlantahabitat
#builtin83
#dreambig https://t.co/wxMgMN3aUZ","2018-02-25 01:59 +0000","624.0","12.0","0.019230769230769232","1.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967570419350941696","https://twitter.com/AtlantaHabitat/status/967570419350941696","Join the silent auction! 
Happening now: 

https://t.co/jr37BWL18k

#atlantahabitat
#itsouranniversary
#builtin83 https://t.co/5ScOxzT2BE","2018-02-25 01:22 +0000","415.0","14.0","0.033734939759036145","0.0","0.0","0.0","0.0","9.0","2.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967565466096033792","https://twitter.com/AtlantaHabitat/status/967565466096033792","A huge THANK YOU to the 2018 Gala sponsors:

@TeamDepot 
Sherry &amp; David Abney
@bnymellon
@coxenterprises
@delta
@georgiapacific
@novelis
@blankfoundation
Brooke &amp; William Pendleton 
@georgiapower
@chickfila
@distinctiveatlh
@alegendaryevent
Modern Luxury 
PSI Security https://t.co/AZlpHfrypO","2018-02-25 01:02 +0000","576.0","8.0","0.013888888888888888","0.0","1.0","0.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967560031511154688","https://twitter.com/AtlantaHabitat/status/967560031511154688","“A small group of engaged, committed people is what it takes to make a difference. And look how far we’ve come since 1983... thank you to all of our leaders - past and present.” 
- Event Co-Chairs, Dana H. Halberg &amp; Laurance D. Pless https://t.co/WbjGYjmf26","2018-02-25 00:41 +0000","450.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967557556687302657","https://twitter.com/AtlantaHabitat/status/967557556687302657","“Atlanta Habitat makes it happen... the empowerment, the new possibilities for families. We are breaking the cycle. A new chance, a new life for Atlanta neighborhoods.” - @ClarkHoward 

Thank you for 25 years of service, Clark Howard! https://t.co/z1e4Bg8RY2","2018-02-25 00:31 +0000","778.0","19.0","0.02442159383033419","5.0","0.0","8.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"967546862872952833","https://twitter.com/AtlantaHabitat/status/967546862872952833","“Welcome to Our Neighborhood” Signature Gala presented by @TeamDepot has officially begun! 

Follow along for the latest... #atlantahabitat #itsouranniversary #35years https://t.co/8lhMnPF6ec","2018-02-24 23:48 +0000","460.0","24.0","0.05217391304347826","0.0","0.0","0.0","0.0","3.0","0.0","2.0","0.0","0","0","0","0","0","19","19","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"966000684071079936","https://twitter.com/AtlantaHabitat/status/966000684071079936","Planning a gala can be tiring. And sometimes there’s nothing better than getting comfortable in a nice warm...box. 🙃 #LifeAtAtlantaHabitat #GalaPlanning #4moredays #SoldOut #BuiltIn83 #ItsOurAnniversary https://t.co/ShnJoR9eln","2018-02-20 17:24 +0000","691.0","7.0","0.010130246020260492","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
