"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"912787046917341186","https://twitter.com/AtlantaHabitat/status/912787046917341186","Congratulations to committed supporters, @Delta and @Deloitte for winning the project and skills-based project impact awards!","2017-09-26 21:12 +0000","984.0","12.0","0.012195121951219513","2.0","0.0","2.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912711289146929152","https://twitter.com/AtlantaHabitat/status/912711289146929152","Laura and Melinda chat with @AtlantaHabitat board member and director of opportunity at @Novelis #AtlantaHabitat #CVCAwards #Impact https://t.co/I9t4FrmLmH","2017-09-26 16:11 +0000","2120.0","50.0","0.02358490566037736","3.0","0.0","3.0","1.0","2.0","2.0","31.0","0.0","0","0","0","0","0","8","8","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"912710288947937281","https://twitter.com/AtlantaHabitat/status/912710288947937281","Here to support our generous sponsors for their hard work and impact throughout the year at the Corporate Volunteer Council 25th anniversary https://t.co/xgZbZ6ZftI","2017-09-26 16:07 +0000","880.0","11.0","0.0125","2.0","0.0","1.0","1.0","1.0","0.0","5.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"910251103593402369","https://twitter.com/AtlantaHabitat/status/910251103593402369","Thank you @GeneralCableNA for your continued generous donation and for helping build quality homes alongside Atlanta Habitat homebuyers! https://t.co/EikRlmLKuk","2017-09-19 21:15 +0000","1658.0","12.0","0.007237635705669481","2.0","0.0","2.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907354399521087488","https://twitter.com/AtlantaHabitat/status/907354399521087488","Gov. Deal has declared a state of emergency for GA. Given this, @AtlantaHabitat will be closed tomorrow, Sept. 12, 2017. Please stay safe! https://t.co/A6Ckug2zgH","2017-09-11 21:25 +0000","992.0","9.0","0.009072580645161291","1.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"905458337046831104","https://twitter.com/AtlantaHabitat/status/905458337046831104","Upahar: Atlanta Habitat's first Hindu Build: https://t.co/ALN7oKcNGY via @YouTube","2017-09-06 15:51 +0000","1004.0","9.0","0.008964143426294821","1.0","0.0","0.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"903737498635051008","https://twitter.com/AtlantaHabitat/status/903737498635051008","In honor of all of our hard working homeowners and the Atlanta Habitat Staff, Happy Labor Day! #AtlantaHabitat #BuildThriveGrow https://t.co/qNGcXxONzv","2017-09-01 21:53 +0000","1219.0","13.0","0.01066447908121411","4.0","0.0","5.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"903373481483653122","https://twitter.com/AtlantaHabitat/status/903373481483653122","Atlanta Habitat for Humanity Home Tour: https://t.co/f6G7LO3y4s via @YouTube","2017-08-31 21:46 +0000","1003.0","10.0","0.009970089730807577","1.0","0.0","0.0","1.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"903370037108592640","https://twitter.com/AtlantaHabitat/status/903370037108592640","The Lovett School kindly painted these bird houses for our Atlanta Habitat homeowners. There was only one appropriate way to put them away. https://t.co/mojDACa8jm","2017-08-31 21:32 +0000","1093.0","16.0","0.01463860933211345","1.0","0.0","3.0","0.0","1.0","0.0","5.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902890806822014976","https://twitter.com/AtlantaHabitat/status/902890806822014976","Thank you, @atlantarealtorsassociation for having us participate in your annual trade show! Look forward to building with you this October. https://t.co/bSLjROR3SV","2017-08-30 13:48 +0000","1092.0","12.0","0.01098901098901099","1.0","0.0","1.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"902586841270018048","https://twitter.com/AtlantaHabitat/status/902586841270018048","Lisa talks with Rose Scott on Closer Look about how we are revitalizing communities block-by-block @wabenews #AtlantaHabitat #BeyondTheBuild https://t.co/jYSPkMZkQe","2017-08-29 17:40 +0000","1391.0","16.0","0.011502516175413372","2.0","0.0","6.0","1.0","0.0","0.0","4.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
